[Rh][Rh].n1ccncc1 MOFid-v1.ERROR.cat0;1505055,Rh.KYQCOXFCLRTKLS.MOFkey-v1.ERROR,['[Rh][Rh]'],['n1ccncc1'],[Rh][Rh].n1ccncc1,ERROR,0,1505055
[Cu][Cu].n1ccncc1 MOFid-v1.ERROR.cat3;1505056,Cu.KYQCOXFCLRTKLS.MOFkey-v1.ERROR,['[Cu][Cu]'],['n1ccncc1'],[Cu][Cu].n1ccncc1,ERROR,3,1505056
[Cu][Cu].n1ccncc1 MOFid-v1.ERROR.cat3;1505057,Cu.KYQCOXFCLRTKLS.MOFkey-v1.ERROR,['[Cu][Cu]'],['n1ccncc1'],[Cu][Cu].n1ccncc1,ERROR,3,1505057
[Cu][Cu].n1ccncc1 MOFid-v1.ERROR.cat0;1505058,Cu.KYQCOXFCLRTKLS.MOFkey-v1.ERROR,['[Cu][Cu]'],['n1ccncc1'],[Cu][Cu].n1ccncc1,ERROR,0,1505058
[O-]C(=O)C1=CN2C(=C3N([Pt]2(Cl)Cl)C=C(C=C3)C(=O)[O-])C=C1.[O][Y]([O])[O] MOFid-v1.UNKNOWN.cat1;1505750,Y.SMNZDJRJJRQOIW.MOFkey-v1.UNKNOWN,['[O][Y]([O])[O]'],['[O-]C(=O)C1=CN2C(=C3N([Pt]2(Cl)Cl)C=C(C=C3)C(=O)[O-])C=C1'],[O-]C(=O)C1=CN2C(=C3N([Pt]2(Cl)Cl)C=C(C=C3)C(=O)[O-])C=C1.[O][Y]([O])[O],UNKNOWN,1,1505750
[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Al]1O[Al](O1)[O] MOFid-v1.UNKNOWN.cat0;1507773,Al.LVPMIMZXDYBCDF.MOFkey-v1.UNKNOWN,['[O][Al]1O[Al](O1)[O]'],['[O-]C(=O)c1ccc(cn1)C(=O)[O-]'],[O-]C(=O)c1ccc(cn1)C(=O)[O-].[O][Al]1O[Al](O1)[O],UNKNOWN,0,1507773
COC(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2] MOFid-v1.kgm.cat0;1507930,Cu.QMKYBPDZANOJGF.STBOKQUWWUFPAZ.MOFkey-v1.kgm,['[OH2][Cu][Cu][OH2]'],"['COC(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]']",COC(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2],kgm,0,1507930
C1=N[N]C=N1.[Ag].[Ag]1[Ag][Ag][Ag]1.[N]1C=NN=C1 MOFid-v1.ERROR.cat1;1508031,Ag.PEUPUKDBCPLDIH.MOFkey-v1.ERROR,"['[Ag]', '[Ag]1[Ag][Ag][Ag]1']","['C1=N[N]C=N1', '[N]1C=NN=C1']",C1=N[N]C=N1.[Ag].[Ag]1[Ag][Ag][Ag]1.[N]1C=NN=C1,ERROR,1,1508031
[Mn].[O]O[C]=O MOFid-v1.UNKNOWN.cat1;1508059,Mn.ITVFZPAJODSVMF.MOFkey-v1.UNKNOWN,['[Mn]'],['[O]O[C]=O'],[Mn].[O]O[C]=O,UNKNOWN,1,1508059
* MOFid-v1.NA.NA;1508060,,['*'],[],*,NA,,1508060
[C][Mn]1([C])([C])([C])N2C=C(C=CC2=C2N1C=C(C=C2)C(=O)[O-])C(=O)[O-].[Mn].[O-]C(=O)C1=CC=C2N([CH]1)[Mn]([C])([C])([C])([C])N1[C]2C=CC(=C1)C(=O)[O-] MOFid-v1.dmd.cat0;1508061,Mn.ZLUYCXSNLVSTMY.MOFkey-v1.dmd,['[Mn]'],"['[C][Mn]1([C])([C])([C])N2C=C(C=CC2=C2N1C=C(C=C2)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C1=CC=C2N([CH]1)[Mn]([C])([C])([C])([C])N1[C]2C=CC(=C1)C(=O)[O-]']",[C][Mn]1([C])([C])([C])N2C=C(C=CC2=C2N1C=C(C=C2)C(=O)[O-])C(=O)[O-].[Mn].[O-]C(=O)C1=CC=C2N([CH]1)[Mn]([C])([C])([C])([C])N1[C]2C=CC(=C1)C(=O)[O-],dmd,0,1508061
"[Cu][Cu].[O-]C(=O)c1cc(O[C]2[C][C][C]2)c(c2c1cc(cc2)C(=O)[O-])c1c(O[C]2[C][C][C]2)cc(c2c1ccc(c2)C(=O)[O-])C(=O)[O-] MOFid-v1.wbl,lqm.cat0;1508086",Cu.UHUVUHFOFVUDDW.MOFkey-v1.wbl,['[Cu][Cu]'],['[O-]C(=O)c1cc(O[C]2[C][C][C]2)c(c2c1cc(cc2)C(=O)[O-])c1c(O[C]2[C][C][C]2)cc(c2c1ccc(c2)C(=O)[O-])C(=O)[O-]'],[Cu][Cu].[O-]C(=O)c1cc(O[C]2[C][C][C]2)c(c2c1cc(cc2)C(=O)[O-])c1c(O[C]2[C][C][C]2)cc(c2c1ccc(c2)C(=O)[O-])C(=O)[O-],"wbl,lqm",0,1508086
"CCOc1cc(C=CC(=O)[O-])c2c(c1c1c(OCC)cc(c3c1ccc(c3)C=CC(=O)[O-])C=CC(=O)[O-])ccc(c2)C=CC(=O)[O-].[O][Cu][Cu][O] MOFid-v1.wbl,lqm.cat0;1508087",Cu.IWXJJAIIDFMFKI.MOFkey-v1.wbl,['[O][Cu][Cu][O]'],['CCOc1cc(C=CC(=O)[O-])c2c(c1c1c(OCC)cc(c3c1ccc(c3)C=CC(=O)[O-])C=CC(=O)[O-])ccc(c2)C=CC(=O)[O-]'],CCOc1cc(C=CC(=O)[O-])c2c(c1c1c(OCC)cc(c3c1ccc(c3)C=CC(=O)[O-])C=CC(=O)[O-])ccc(c2)C=CC(=O)[O-].[O][Cu][Cu][O],"wbl,lqm",0,1508087
"[O-]C(=O)C=Cc1cc([O])c(c2c1cc(C=CC(=O)[O-])cc2)c1c([O])cc(c2c1ccc(c2)C=CC(=O)[O-])C=CC(=O)[O-].[O][Cu][Cu][O] MOFid-v1.wbl,lqm.cat0;1508088",Cu.MYCOIKBSLFNJEL.MOFkey-v1.wbl,['[O][Cu][Cu][O]'],['[O-]C(=O)C=Cc1cc([O])c(c2c1cc(C=CC(=O)[O-])cc2)c1c([O])cc(c2c1ccc(c2)C=CC(=O)[O-])C=CC(=O)[O-]'],[O-]C(=O)C=Cc1cc([O])c(c2c1cc(C=CC(=O)[O-])cc2)c1c([O])cc(c2c1ccc(c2)C=CC(=O)[O-])C=CC(=O)[O-].[O][Cu][Cu][O],"wbl,lqm",0,1508088
"Oc1cc(c2ccc(cc2)C(=O)[O-])c2c(c1c1c(O)cc(c3c1ccc(c3)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])ccc(c2)c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.wbl,lqm.cat0;1508089",Cu.NYAGQNINVLQJED.MOFkey-v1.wbl,['[O][Cu][Cu][O]'],['Oc1cc(c2ccc(cc2)C(=O)[O-])c2c(c1c1c(O)cc(c3c1ccc(c3)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])ccc(c2)c1ccc(cc1)C(=O)[O-]'],Oc1cc(c2ccc(cc2)C(=O)[O-])c2c(c1c1c(O)cc(c3c1ccc(c3)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])ccc(c2)c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O],"wbl,lqm",0,1508089
"[C][C]Oc1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c(O[C][C])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.wbl,lqm.cat0;1508090",Cu.JRTFYCGKZBUFME.MOFkey-v1.wbl,['[O][Cu][Cu][O]'],['[C][C]Oc1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c(O[C][C])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-]'],[C][C]Oc1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c(O[C][C])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O],"wbl,lqm",0,1508090
"[O][Cu][Cu][O].[O]c1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c([O])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-] MOFid-v1.wbl,lqm.cat0;1508091",Cu.ZNXPCZATERRQIW.MOFkey-v1.wbl,['[O][Cu][Cu][O]'],['[O]c1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c([O])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-]'],[O][Cu][Cu][O].[O]c1cc(C=Cc2ccc(cc2)C(=O)[O-])c2c(c1c1c([O])cc(c3c1ccc(c3)C=Cc1ccc(cc1)C(=O)[O-])C=Cc1ccc(cc1)C(=O)[O-])ccc(c2)C=Cc1ccc(cc1)C(=O)[O-],"wbl,lqm",0,1508091
[O-]C(=O)c1cccc(c1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat0;1508119,Cu.QQVIHTHCMHWDBS.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['[O-]C(=O)c1cccc(c1)C(=O)[O-]'],[O-]C(=O)c1cccc(c1)C(=O)[O-].[O][Cu][Cu][O],ERROR,0,1508119
[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(=O)=O MOFid-v1.ERROR.cat0;1508120,Cu.OTLNPYWUJOZPPA.MOFkey-v1.ERROR,['[Cu][Cu]'],['[O-]C(=O)c1ccc(cc1)N(=O)=O'],[Cu][Cu].[O-]C(=O)c1ccc(cc1)N(=O)=O,ERROR,0,1508120
[C]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat1;1508121,Cu.GZJYHAYPVZNUJX.KBPRYTGQWSGYTC.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],"['[C]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]']",[C]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O],ERROR,1,1508121
Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat1;1508122,Cu.QNVNLUSHGRBCLO.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O],ERROR,1,1508122
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat1;1508123,Cu.GZJYHAYPVZNUJX.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Cu][Cu][O],ERROR,1,1508123
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-].[O-]C(=O)c1cccc(c1)C#Cc1cccc(c1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat1;1508124,Cu.BJLUCDZIWWSFIB.GZJYHAYPVZNUJX.YAJQMMFQLXNYCU.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],"['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-]', '[O-]C(=O)c1cccc(c1)C#Cc1cccc(c1)C(=O)[O-]']",[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-].[O-]C(=O)c1cccc(c1)C#Cc1cccc(c1)C(=O)[O-].[O][Cu][Cu][O],ERROR,1,1508124
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(cc2)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat7;1508125,Cu.GZJYHAYPVZNUJX.WPUMVKJOWWJPRK.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],"['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)cc(cc2)C(=O)[O-]']",[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(cc2)C(=O)[O-].[O][Cu][Cu][O],ERROR,7,1508125
[O-]C(=O)C1=C[C](C=[C]C1)C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cccc(c1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat3;1508126,Cu.FXPIVOPDSSTXBG.GZJYHAYPVZNUJX.QQVIHTHCMHWDBS.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],"['[O-]C(=O)C1=C[C](C=[C]C1)C(=O)[O-]', '[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1cccc(c1)C(=O)[O-]']",[O-]C(=O)C1=C[C](C=[C]C1)C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cccc(c1)C(=O)[O-].[O][Cu][Cu][O],ERROR,3,1508126
CC(c1cc(C#Cc2cccc(c2)C(=O)[O-])c(c(c1)C#Cc1cccc(c1)C(=O)[O-])N)C.[O][Cu][Cu][O] MOFid-v1.ERROR.cat3;1508127,Cu.GJQWCTGCRGULPM.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['CC(c1cc(C#Cc2cccc(c2)C(=O)[O-])c(c(c1)C#Cc1cccc(c1)C(=O)[O-])N)C'],CC(c1cc(C#Cc2cccc(c2)C(=O)[O-])c(c(c1)C#Cc1cccc(c1)C(=O)[O-])N)C.[O][Cu][Cu][O],ERROR,3,1508127
[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR.cat0;1508128,Cu.KYVPCCXYGLXHDE.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-]'],[O-]C(=O)c1ccc2c(c1)c1cc(ccc1[nH]2)C(=O)[O-].[O][Cu][Cu][O],ERROR,0,1508128
"[O-]C(=O)c1cc(C#Cc2ccc(cc2)C#Cc2cc(C#Cc3ccc(cc3)C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ERROR,ntt.cat0;1508131",Cu.CPTUKNBVOPDKEL.MOFkey-v1.ERROR,['[O][Cu][Cu][O]'],['[O-]C(=O)c1cc(C#Cc2ccc(cc2)C#Cc2cc(C#Cc3ccc(cc3)C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(C#Cc2ccc(cc2)C#Cc2cc(C#Cc3ccc(cc3)C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)C#Cc2ccc(cc2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cu][Cu][O],"ERROR,ntt",0,1508131
* MOFid-v1.NA.NAno_mof;1508204,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,1508204
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[NH]1[C]N[C]1.[OH3][Cu][Cu][OH3] MOFid-v1.nbo.cat0;1508205,Cu.GZJYHAYPVZNUJX.ZKYOLEGVZRPFGB.MOFkey-v1.nbo,['[OH3][Cu][Cu][OH3]'],"['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[NH]1[C]N[C]1']",[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[NH]1[C]N[C]1.[OH3][Cu][Cu][OH3],nbo,0,1508205
O1[Zn]23[O]1(O2)O3.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O]12[O]3456[O]7891[O]1%10%1123[O]4[O]68%10([Zn]571)[O]9%11.[O][Zn][Zn][O] MOFid-v1.tfe.cat0;1508257,Zn.QMKYBPDZANOJGF.MOFkey-v1.tfe,"['O1[Zn]23[O]1(O2)O3', '[O]12[O]3456[O]7891[O]1%10%1123[O]4[O]68%10([Zn]571)[O]9%11', '[O][Zn][Zn][O]']",['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],O1[Zn]23[O]1(O2)O3.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O]12[O]3456[O]7891[O]1%10%1123[O]4[O]68%10([Zn]571)[O]9%11.[O][Zn][Zn][O],tfe,0,1508257
COOc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O.COOc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O.COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-].[Zn] MOFid-v1.ERROR.cat1;1512428,Zn.GVGYZTFTVVMXTA.XJGCUDVWGXFFON.MOFkey-v1.ERROR,['[Zn]'],"['COOc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O', 'COOc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O', 'COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-]']",COOc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O.COOc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O.COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-].[Zn],ERROR,1,1512428
COc1ccc(cc1)C1=NC(=C([N]1)C(=O)O)C(=O)[O-].COc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O.[Ni] MOFid-v1.ERROR.cat3;1512429,Ni.XJGCUDVWGXFFON.MOFkey-v1.ERROR,['[Ni]'],"['COc1ccc(cc1)C1=NC(=C([N]1)C(=O)O)C(=O)[O-]', 'COc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O']",COc1ccc(cc1)C1=NC(=C([N]1)C(=O)O)C(=O)[O-].COc1ccc(cc1)C1=N[C](C(=N1)C(=O)[O-])C(=O)O.[Ni],ERROR,3,1512429
COc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O.COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-].[Mn] MOFid-v1.ERROR.cat3;1512430,Mn.XJGCUDVWGXFFON.MOFkey-v1.ERROR,['[Mn]'],"['COc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O', 'COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-]']",COc1ccc(cc1)C1=NC(=C([N]1)C(=O)[O-])C(=O)O.COc1ccc(cc1)C1=N[C](C(=N1)C(=O)O)C(=O)[O-].[Mn],ERROR,3,1512430
COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O.[Mn] MOFid-v1.sql.cat0;1512431,Mn.KEGVBZHERLMFBS.MOFkey-v1.sql,['[Mn]'],['COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O'],COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O.[Mn],sql,0,1512431
COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O.[Co] MOFid-v1.sql.cat0;1512432,Co.KEGVBZHERLMFBS.MOFkey-v1.sql,['[Co]'],['COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O'],COc1ccc(cc1)c1[nH]c(c(n1)C(=O)[O-])C(=O)O.[Co],sql,0,1512432
O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-].[OH2][Zn] MOFid-v1.hcb.cat1;1512698,Zn.ZKQLJSIKCJWYIH.MOFkey-v1.hcb,['[OH2][Zn]'],['O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-]'],O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccc(cc1)C(=O)[O-].[OH2][Zn],hcb,1,1512698
O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2.[Cd] MOFid-v1.hcb.cat1;1512699,Cd.PGTMLBVYXSTOBS.MOFkey-v1.hcb,['[Cd]'],['O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2'],O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2.[Cd],hcb,1,1512699
O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2.[Cu] MOFid-v1.fes.cat0;1512700,Cu.PGTMLBVYXSTOBS.MOFkey-v1.fes,['[Cu]'],['O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2'],O=C1N(c2cccc(c2)C(=O)[O-])C(=O)c2c1cc1N=C[N]c1c2.[Cu],fes,0,1512700
O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccccc1C(=O)[O-].[Cd] MOFid-v1.fes.cat0;1512701,Cd.KCZIFLVHQWZSAH.MOFkey-v1.fes,['[Cd]'],['O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccccc1C(=O)[O-]'],O=C1c2cc3N=C[N]c3cc2C(=O)N1c1ccccc1C(=O)[O-].[Cd],fes,0,1512701
[Co].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1 MOFid-v1.ERROR.cat0;1512814,Co.NKUFFYFOBGGDTP.MOFkey-v1.ERROR,['[Co]'],['c1ncn(c1)Cc1ccc(cc1)Cn1cncc1'],[Co].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,ERROR,0,1512814
[Co].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1 MOFid-v1.ERROR.cat1;1512815,Co.NKUFFYFOBGGDTP.MOFkey-v1.ERROR,['[Co]'],['c1ncn(c1)Cc1ccc(cc1)Cn1cncc1'],[Co].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,ERROR,1,1512815
Cc1cc2n(cnc2cc1C)Cc1ccc(cc1)Cn1cnc2c1cc(C)c(c2)C.[Co] MOFid-v1.ERROR.cat1;1512816,Co.FOUZXICOBFHZRS.MOFkey-v1.ERROR,['[Co]'],['Cc1cc2n(cnc2cc1C)Cc1ccc(cc1)Cn1cnc2c1cc(C)c(c2)C'],Cc1cc2n(cnc2cc1C)Cc1ccc(cc1)Cn1cnc2c1cc(C)c(c2)C.[Co],ERROR,1,1512816
